Timestamp;Module Temperature;Irradiance;Temperature;Humidity;Pressure;Wind Speed;Wind Direction;Rain;PV yield counter
2022/11/15 13:00;27.954;929.198;20.7;65.0;994.0;6.8;220.0;0.0;155.384
2022/11/15 14:00;27.071;911.934;20.5;65.0;994.4;7.4;230.0;0.0;140.914
2022/11/15 15:00;27.167;783.797;19.7;67.0;994.6;6.4;230.0;0.0;118.804
2022/11/15 16:00;25.125;561.477;19.2;68.0;994.9;4.9;220.0;0.0;91.918
2022/11/15 17:00;22.213;255.907;19.3;63.0;995.5;4.7;230.0;0.0;45.787
2022/11/15 18:00;26.866;355.668;19.5;62.0;996.2;3.6;230.0;0.0;52.449
2022/11/15 19:00;24.062;140.815;18.8;65.0;996.7;1.5;220.0;0.0;14.828
2022/11/15 20:00;18.1;10.568;15.5;76.0;997.5;0.0;0.0;0.0;0.177
2022/11/15 21:00;16.899;9.034;15.4;78.0;998.5;0.0;0.0;0.0;0.0
2022/11/15 22:00;16.858;9.034;15.5;81.0;998.9;0.0;0.0;0.0;0.0
2022/11/15 23:00;16.692;9.034;17.4;77.0;999.3;0.0;0.0;0.0;0.0
2022/11/16 00:00;17.231;1.506;18.0;69.0;999.3;1.4;340.0;0.0;0.0
2022/11/16 01:00;17.755;9.034;17.8;77.0;999.0;2.5;270.0;0.0;0.0
2022/11/16 02:00;17.3;9.034;16.9;84.0;998.8;3.2;270.0;0.0;0.0
2022/11/16 03:00;17.134;9.034;16.7;81.0;998.4;3.0;270.0;0.0;0.0
2022/11/16 04:00;15.74;8.281;16.2;79.0;998.8;3.4;280.0;0.0;0.0
2022/11/16 05:00;15.478;9.034;16.1;83.0;998.9;3.4;270.0;0.0;0.0
2022/11/16 06:00;15.699;15.172;16.3;84.0;999.4;2.5;250.0;0.0;1.099
2022/11/16 07:00;16.704;58.346;16.8;81.0;999.7;2.4;240.0;0.0;11.651
2022/11/16 08:00;19.459;147.351;17.9;77.0;999.9;1.5;240.0;0.0;29.946
2022/11/16 09:00;22.654;312.11;18.7;79.0;999.9;2.1;220.0;0.0;67.239
2022/11/16 10:00;31.046;638.014;18.7;74.0;999.7;1.9;190.0;0.0;133.076
2022/11/16 11:00;32.564;773.823;21.3;66.0;999.4;2.0;170.0;0.0;135.742
2022/11/16 12:00;32.729;991.348;20.8;69.0;999.1;1.9;170.0;0.0;161.11
2022/11/16 13:00;31.791;1047.168;21.3;66.0;998.7;2.2;160.0;0.0;166.222
2022/11/16 14:00;32.426;1045.249;21.7;58.0;998.1;3.6;150.0;0.0;166.079
2022/11/16 15:00;31.832;983.292;21.4;60.0;997.7;3.9;150.0;0.0;158.553
2022/11/16 16:00;30.701;858.416;21.4;59.0;997.8;3.4;150.0;0.0;134.303
2022/11/16 17:00;29.734;654.702;21.1;51.0;998.3;3.4;150.0;0.0;93.65
2022/11/16 18:00;24.322;119.153;19.0;64.0;998.7;2.7;150.0;0.0;24.831
2022/11/16 19:00;19.48;25.914;18.2;68.0;999.5;1.3;160.0;0.0;3.159
2022/11/16 20:00;18.003;9.034;17.9;68.0;1000.1;0.0;0.0;0.0;0.0
2022/11/16 21:00;17.658;9.034;17.9;68.0;1000.7;0.0;0.0;0.0;0.0
2022/11/16 22:00;17.493;9.034;17.8;70.0;1001.2;1.2;210.0;0.0;0.0
2022/11/16 23:00;17.197;7.528;17.6;69.0;1000.9;1.6;210.0;0.0;0.0
2022/11/17 00:00;16.24;9.033;15.8;83.0;1000.7;3.3;240.0;0.0;0.0
2022/11/17 01:00;15.478;9.034;15.6;81.0;1000.2;3.7;250.0;0.0;0.0
2022/11/17 02:00;15.464;9.034;15.9;76.0;999.5;3.6;260.0;0.0;0.0
2022/11/17 03:00;15.643;9.034;15.5;77.0;999.2;3.0;260.0;0.0;0.0
2022/11/17 04:00;15.921;8.281;16.3;68.0;998.9;2.7;250.0;0.0;0.0
2022/11/17 05:00;15.809;9.034;16.0;74.0;999.3;2.8;240.0;0.0;0.0
2022/11/17 06:00;15.63;13.637;16.0;74.0;999.7;2.9;250.0;0.0;0.685
2022/11/17 07:00;16.146;46.645;16.4;74.0;1000.0;2.7;250.0;0.0;7.953
2022/11/17 08:00;17.757;106.685;16.9;74.0;1000.4;2.6;240.0;0.0;14.676
2022/11/17 09:00;20.294;197.431;17.5;70.0;1000.4;2.4;230.0;0.0;32.695
2022/11/17 10:00;22.006;230.779;17.8;68.0;1000.5;2.1;220.0;0.0;24.436
2022/11/17 11:00;22.572;218.885;18.2;64.0;1000.5;1.7;200.0;0.0;35.522
2022/11/17 12:00;21.592;206.034;18.7;62.0;1000.1;1.2;170.0;0.0;40.335
2022/11/17 13:00;21.674;276.048;19.0;61.0;999.6;1.4;160.0;0.0;55.535
2022/11/17 14:00;24.2;404.184;19.6;60.0;999.6;1.7;160.0;0.0;78.838
2022/11/17 15:00;25.346;455.593;20.6;57.0;999.0;2.1;150.0;0.0;88.467
2022/11/17 16:00;28.962;686.737;20.4;56.0;999.0;2.4;130.0;0.0;122.228
2022/11/17 17:00;25.967;421.448;19.6;61.0;999.0;2.6;150.0;0.0;70.131
2022/11/17 18:00;24.307;226.189;18.6;63.0;999.2;2.5;140.0;0.0;41.025
2022/11/17 19:00;19.977;52.193;17.8;65.0;999.7;2.0;120.0;0.0;7.706
2022/11/17 20:00;17.23;9.609;17.2;66.0;1000.1;2.1;120.0;0.0;0.062
2022/11/17 21:00;16.596;9.034;17.0;67.0;1000.2;2.0;120.0;0.0;0.0
2022/11/17 22:00;16.016;9.034;16.7;66.0;1000.1;2.0;110.0;0.0;0.0
2022/11/17 23:00;15.519;9.034;16.3;67.0;999.9;1.6;110.0;0.0;0.0
2022/11/18 00:00;15.432;5.27;16.3;67.0;999.4;1.6;100.0;0.0;0.0
2022/11/18 01:00;15.423;9.034;15.8;70.0;998.6;1.3;100.0;0.0;0.0
2022/11/18 02:00;14.967;9.034;13.7;82.0;998.0;0.0;0.0;0.0;0.0
2022/11/18 03:00;15.16;9.034;14.2;88.0;997.5;0.0;0.0;0.0;0.0
2022/11/18 04:00;15.469;8.281;14.7;81.0;997.2;1.3;130.0;0.0;0.0
2022/11/18 05:00;15.216;9.034;13.6;87.0;997.4;0.0;0.0;0.0;0.0
2022/11/18 06:00;15.381;19.775;14.5;87.0;997.7;0.0;0.0;0.0;2.283
2022/11/18 07:00;17.035;87.695;16.5;76.0;997.9;0.0;0.0;0.0;19.786
2022/11/18 08:00;20.859;174.014;18.9;66.0;998.2;1.1;220.0;0.0;37.367
2022/11/18 09:00;24.835;364.478;18.7;68.0;998.3;2.1;200.0;0.0;91.626
2022/11/18 10:00;30.645;567.424;19.8;62.0;998.5;2.1;190.0;0.0;124.029
2022/11/18 11:00;30.783;654.511;20.8;59.0;998.5;1.8;170.0;0.0;122.113
2022/11/18 12:00;28.686;732.39;21.6;56.0;998.5;2.0;180.0;0.0;123.175
2022/11/18 13:00;29.169;861.101;19.9;61.0;998.3;2.4;190.0;0.0;111.83
2022/11/18 14:00;30.797;1062.513;20.9;55.0;998.0;2.2;190.0;0.0;159.583
2022/11/18 15:00;29.969;858.224;18.7;65.0;998.3;4.1;200.0;0.0;108.198
2022/11/18 16:00;23.896;372.342;18.4;67.0;998.3;3.6;200.0;0.0;68.592
2022/11/18 17:00;20.281;138.704;17.5;69.0;998.4;3.8;220.0;0.0;25.669
2022/11/18 18:00;18.149;54.126;17.5;66.0;998.7;2.8;220.0;0.0;9.978
2022/11/18 19:00;18.059;66.772;17.1;64.0;999.1;2.7;220.0;0.0;8.736
2022/11/18 20:00;16.375;10.184;16.7;65.0;1000.0;2.5;230.0;0.0;0.136
2022/11/18 21:00;15.975;9.034;16.6;65.0;1000.2;2.3;240.0;0.0;0.0
2022/11/18 22:00;16.099;9.034;16.4;65.0;1000.5;2.3;270.0;0.0;0.0
2022/11/18 23:00;15.85;9.034;16.1;66.0;1000.5;1.9;290.0;0.0;0.0
2022/11/19 00:00;15.719;6.022;15.3;69.0;1000.1;1.9;290.0;0.0;0.0
2022/11/19 01:00;14.18;9.034;15.5;69.0;999.8;2.2;280.0;0.0;0.0
2022/11/19 02:00;14.87;9.034;15.6;67.0;999.4;3.3;270.0;0.0;0.0
2022/11/19 03:00;14.567;9.034;14.3;74.0;999.4;3.2;280.0;0.0;0.0
2022/11/19 04:00;13.617;8.281;15.0;70.0;999.4;3.4;280.0;0.0;0.0
2022/11/19 05:00;12.98;9.034;14.3;70.0;1000.1;3.7;280.0;0.0;0.0
2022/11/19 06:00;12.952;20.926;14.5;69.0;1000.6;2.9;290.0;0.0;2.749
2022/11/19 07:00;15.108;67.553;16.8;58.0;1001.5;4.4;270.0;0.0;22.792
2022/11/19 08:00;18.48;188.976;16.7;58.0;1002.0;5.7;260.0;0.0;50.122
2022/11/19 09:00;23.317;455.784;18.9;49.0;1002.0;5.5;260.0;0.0;119.647
2022/11/19 10:00;27.292;538.075;19.7;45.0;1002.1;5.8;260.0;0.0;117.621
2022/11/19 11:00;24.476;413.967;20.3;55.0;1002.3;4.1;230.0;0.0;77.435
2022/11/19 12:00;25.773;733.732;20.0;60.0;1002.4;5.6;230.0;0.0;119.043
2022/11/19 13:00;26.822;891.794;20.5;55.0;1002.5;5.2;220.0;0.0;128.489
2022/11/19 14:00;29.514;1065.775;20.4;53.0;1002.7;5.1;220.0;0.0;166.474
2022/11/19 15:00;29.031;946.845;20.4;56.0;1002.7;5.4;220.0;0.0;133.191
2022/11/19 16:00;27.581;877.598;19.9;59.0;1002.9;5.2;220.0;0.0;138.554
2022/11/19 17:00;26.022;692.875;19.4;61.0;1003.4;4.9;210.0;0.0;99.854
2022/11/19 18:00;24.728;405.158;19.1;58.0;1004.2;4.1;210.0;0.0;54.402
2022/11/19 19:00;20.846;166.71;17.5;68.0;1004.4;3.0;210.0;0.0;15.262
2022/11/19 20:00;16.333;11.144;16.7;70.0;1005.3;2.4;220.0;0.0;0.299
2022/11/19 21:00;14.705;9.034;14.1;75.0;1005.9;1.1;240.0;0.0;0.0
2022/11/19 22:00;14.029;9.034;14.6;80.0;1006.3;1.2;300.0;0.0;0.0
2022/11/19 23:00;14.249;9.034;14.6;80.0;1006.5;1.9;290.0;0.0;0.0
2022/11/20 00:00;14.001;1.506;14.3;79.0;1006.3;2.2;290.0;0.0;0.0
2022/11/20 01:00;13.822;9.034;14.3;80.0;1005.6;2.2;290.0;0.0;0.0
2022/11/20 02:00;13.311;9.034;14.4;79.0;1005.2;2.4;290.0;0.0;0.0
2022/11/20 03:00;12.828;9.034;13.4;81.0;1004.8;2.7;290.0;0.0;0.0
2022/11/20 04:00;12.684;8.281;13.7;80.0;1004.5;2.7;290.0;0.0;0.0
2022/11/20 05:00;12.303;9.034;13.8;80.0;1004.5;2.7;290.0;0.0;0.0
2022/11/20 06:00;12.717;24.571;13.7;82.0;1004.7;2.0;290.0;0.0;3.304
2022/11/20 07:00;14.776;53.742;16.8;67.0;1004.8;1.3;270.0;0.0;24.021
2022/11/20 08:00;19.895;179.96;19.9;57.0;1004.9;1.1;180.0;0.0;60.244
2022/11/20 09:00;27.968;443.7;20.9;56.0;1004.2;1.3;130.0;0.0;115.016
2022/11/20 10:00;31.998;612.31;20.4;58.0;1003.8;2.0;140.0;0.0;138.06
2022/11/20 11:00;33.143;835.014;20.6;57.0;1003.1;2.5;150.0;0.0;162.811
2022/11/20 12:00;33.309;973.317;20.9;56.0;1002.5;3.0;150.0;0.0;166.218
2022/11/20 13:00;33.585;1054.265;20.8;53.0;1002.0;2.8;150.0;0.0;166.489
2022/11/20 14:00;33.406;1066.35;21.4;55.0;1001.5;3.4;150.0;0.0;166.383
2022/11/20 15:00;33.268;1009.188;20.9;59.0;1001.1;3.7;150.0;0.0;161.198
2022/11/20 16:00;31.653;876.639;20.4;63.0;1000.6;3.5;150.0;0.0;138.257
2022/11/20 17:00;28.051;624.395;19.9;66.0;1000.6;3.5;150.0;0.0;101.327
2022/11/20 18:00;24.397;310.207;19.1;68.0;1000.7;3.0;150.0;0.0;43.403
2022/11/20 19:00;21.757;161.339;18.1;71.0;1000.9;2.3;140.0;0.0;15.926
2022/11/20 20:00;17.603;11.144;17.4;75.0;1001.1;1.8;120.0;0.0;0.258
2022/11/20 21:00;16.251;9.034;17.1;77.0;1001.3;1.7;80.0;0.0;0.0
2022/11/20 22:00;15.588;9.034;16.9;78.0;1001.3;1.5;60.0;0.0;0.0
2022/11/20 23:00;15.547;9.034;16.8;79.0;1000.8;1.1;100.0;0.0;0.0
2022/11/21 00:00;15.823;7.528;16.6;79.0;1000.5;0.0;0.0;0.0;0.0
2022/11/21 01:00;15.933;9.034;15.9;81.0;999.4;0.0;0.0;0.0;0.0
2022/11/21 02:00;15.464;9.034;15.9;82.0;998.6;1.1;130.0;0.0;0.0
2022/11/21 03:00;15.243;9.034;13.5;88.0;997.7;0.0;0.0;0.0;0.0
2022/11/21 04:00;14.535;8.281;13.5;90.0;997.2;0.0;0.0;0.0;0.0
2022/11/21 05:00;14.236;9.034;13.5;92.0;996.9;0.0;0.0;0.0;0.0
2022/11/21 06:00;14.111;20.159;15.2;92.0;997.2;0.0;0.0;0.0;2.204
2022/11/21 07:00;14.957;61.991;16.2;88.0;997.6;1.4;170.0;0.0;15.347
2022/11/21 08:00;18.269;196.649;17.9;77.0;998.0;1.3;190.0;0.0;48.218
2022/11/21 09:00;26.878;471.13;19.8;69.0;997.8;1.4;160.0;0.0;55.202
2022/11/21 10:00;31.28;652.976;20.7;63.0;997.5;1.8;150.0;0.0;56.785
2022/11/21 11:00;31.473;885.463;21.1;60.0;996.9;2.3;150.0;0.0;93.529
2022/11/21 12:00;30.811;974.66;21.2;61.0;996.1;3.0;150.0;0.0;117.64
2022/11/21 13:00;30.355;1060.403;21.2;60.0;995.7;3.0;150.0;0.0;146.182
2022/11/21 14:00;30.176;1037.194;21.7;59.0;995.5;2.0;170.0;0.0;151.969
2022/11/21 15:00;28.547;631.493;21.1;60.0;995.6;1.9;180.0;0.0;107.858
2022/11/21 16:00;25.056;577.015;20.1;60.0;995.9;2.4;190.0;0.0;101.998
2022/11/21 17:00;27.223;629.766;20.9;57.0;996.5;2.3;190.0;0.0;99.039
2022/11/21 18:00;21.807;118.386;18.5;66.0;997.3;1.7;190.0;0.0;21.761
2022/11/21 19:00;18.638;37.615;17.8;69.0;998.0;1.6;200.0;0.0;4.838
2022/11/21 20:00;17.686;9.225;17.8;69.0;998.7;1.3;200.0;0.0;0.022
2022/11/21 21:00;17.603;9.034;17.8;70.0;999.5;1.3;200.0;0.0;0.0
2022/11/21 22:00;17.755;9.034;17.8;70.0;999.8;0.0;0.0;0.0;0.0
2022/11/21 23:00;17.824;9.034;17.7;71.0;999.8;1.3;250.0;0.0;0.0
2022/11/22 00:00;17.678;7.528;17.6;71.0;999.2;1.4;230.0;0.0;0.0
2022/11/22 01:00;17.534;9.034;17.5;71.0;999.1;1.9;280.0;0.0;0.0
2022/11/22 02:00;17.562;9.034;17.4;72.0;999.0;1.6;270.0;0.0;0.0
2022/11/22 03:00;17.244;9.034;16.4;78.0;998.4;1.4;280.0;0.0;0.0
2022/11/22 04:00;16.99;8.281;17.1;72.0;998.4;1.4;280.0;0.0;0.0
2022/11/22 05:00;17.175;9.034;17.0;72.0;998.3;1.2;300.0;0.0;0.0
2022/11/22 06:00;17.051;10.184;17.0;70.0;998.4;1.1;230.0;0.0;0.141
2022/11/22 07:00;17.456;44.343;17.7;73.0;998.9;1.2;210.0;0.0;8.24
2022/11/22 08:00;19.775;115.317;18.7;66.0;998.9;0.0;0.0;0.0;21.837
2022/11/22 09:00;21.26;172.465;19.2;66.0;999.0;0.0;0.0;0.0;33.798
2022/11/22 10:00;25.442;370.232;20.0;63.0;998.9;1.5;150.0;0.0;75.428
2022/11/22 11:00;25.98;386.537;20.2;65.0;998.7;1.9;130.0;0.0;70.512
2022/11/22 12:00;25.76;359.107;20.0;65.0;998.9;2.1;130.0;0.0;70.815
2022/11/22 13:00;24.545;330.334;20.0;64.0;998.4;2.4;150.0;0.0;65.422
2022/11/22 14:00;23.883;266.649;19.4;68.0;997.8;2.4;140.0;0.0;52.615
2022/11/22 15:00;24.393;372.342;19.9;63.0;997.3;3.0;130.0;0.0;74.474
2022/11/22 16:00;26.049;375.411;19.8;57.0;996.6;3.1;120.0;0.0;67.887
2022/11/22 17:00;22.254;152.324;19.0;65.0;996.7;4.0;110.0;0.0;29.327
2022/11/22 18:00;19.67;56.62;18.6;70.0;996.4;3.2;110.0;0.0;11.015
2022/11/22 19:00;19.922;141.965;19.0;71.0;996.2;3.5;110.0;0.0;16.475
2022/11/22 20:00;18.293;13.254;18.1;75.0;996.6;3.1;110.0;0.0;0.618
2022/11/22 21:00;17.479;9.034;18.2;76.0;996.6;2.4;100.0;0.0;0.0
2022/11/22 22:00;17.603;9.034;18.1;78.0;996.6;1.9;100.0;0.0;0.0
2022/11/22 23:00;17.203;9.034;18.1;79.0;996.1;2.1;100.0;0.0;0.0
2022/11/23 00:00;17.185;8.281;17.8;80.0;995.4;1.8;100.0;0.0;0.0
2022/11/23 01:00;17.023;9.034;17.7;81.0;994.3;2.0;100.0;0.0;0.0
2022/11/23 02:00;16.968;9.034;16.8;83.0;993.2;1.3;100.0;0.0;0.0
2022/11/23 03:00;16.651;9.034;16.4;88.0;992.3;0.0;0.0;0.0;0.0
2022/11/23 04:00;16.899;8.281;16.9;89.0;991.5;0.0;0.0;0.0;0.0
2022/11/23 05:00;17.203;9.034;17.0;88.0;991.4;0.0;0.0;0.0;0.0
2022/11/23 06:00;16.816;22.461;16.7;89.0;991.2;1.2;20.0;0.0;3.023
2022/11/23 07:00;17.306;52.783;17.8;85.0;991.0;2.3;360.0;0.0;23.639
2022/11/23 08:00;22.109;177.659;20.2;76.0;991.3;1.9;310.0;0.0;59.428
2022/11/23 09:00;29.265;411.282;21.9;71.0;991.2;2.4;210.0;0.0;106.286
2022/11/23 10:00;37.436;637.247;24.7;55.0;991.2;2.7;210.0;0.0;141.632
2022/11/23 11:00;34.358;824.464;21.4;69.0;991.2;4.9;220.0;0.0;147.435
2022/11/23 12:00;30.935;957.971;20.7;74.0;990.9;7.3;230.0;0.0;166.093
2022/11/23 13:00;27.802;852.469;21.1;69.0;991.3;7.5;220.0;0.0;131.62
2022/11/23 14:00;28.672;958.355;21.9;65.0;991.7;5.8;210.0;0.0;157.033
2022/11/23 15:00;32.37;983.1;21.6;63.0;991.8;4.0;200.0;0.0;158.184
2022/11/23 16:00;34.137;853.429;22.4;58.0;991.9;2.9;200.0;0.0;133.079
2022/11/23 17:00;32.812;564.355;22.0;60.0;991.9;2.0;130.0;0.0;83.164
2022/11/23 18:00;31.82;314.427;21.1;63.0;992.2;1.9;80.0;0.0;50.712
2022/11/23 19:00;25.773;179.754;20.2;67.0;992.8;2.8;50.0;0.0;19.139
2022/11/23 20:00;19.273;11.527;19.4;69.0;993.6;2.4;50.0;0.0;0.344
2022/11/23 21:00;17.879;9.034;19.3;68.0;994.5;1.6;30.0;0.0;0.0
2022/11/23 22:00;17.879;9.034;19.0;68.0;995.3;1.2;20.0;0.0;0.0
2022/11/23 23:00;18.21;9.034;18.2;72.0;995.7;0.0;0.0;0.0;0.0
2022/11/24 00:00;17.578;7.528;18.3;78.0;995.6;1.7;260.0;0.0;0.0
2022/11/24 01:00;17.051;9.034;17.8;78.0;995.4;2.1;230.0;0.0;0.0
2022/11/24 02:00;16.747;9.034;17.7;77.0;995.3;2.2;250.0;0.0;0.0
2022/11/24 03:00;17.023;9.034;17.2;79.0;995.3;2.9;300.0;0.0;0.0
2022/11/24 04:00;16.839;8.281;17.9;60.0;995.4;3.6;280.0;0.0;0.0
2022/11/24 05:00;16.596;9.034;17.3;61.0;995.7;3.6;260.0;0.0;0.0
2022/11/24 06:00;16.14;17.282;17.0;63.0;996.5;3.1;260.0;0.0;1.506
2022/11/24 07:00;16.869;63.333;17.0;71.0;997.2;4.1;260.0;0.0;12.876
2022/11/24 08:00;18.495;141.404;17.6;70.0;997.8;5.3;260.0;0.0;30.058
2022/11/24 09:00;20.639;219.269;18.7;66.0;998.1;4.7;250.0;0.0;46.868
2022/11/24 10:00;20.308;310.384;19.1;61.0;998.3;6.9;250.0;0.0;69.12
2022/11/24 11:00;22.917;442.165;19.7;55.0;998.7;6.5;250.0;0.0;83.861
2022/11/24 12:00;24.683;445.618;18.8;65.0;999.0;5.8;240.0;0.0;92.563
2022/11/24 13:00;24.835;798.759;20.1;59.0;999.2;6.6;230.0;0.0;133.575
2022/11/24 14:00;28.465;922.293;20.1;56.0;999.4;5.5;220.0;0.0;139.72
2022/11/24 15:00;24.021;395.361;19.1;59.0;999.6;6.0;230.0;0.0;79.325
2022/11/24 16:00;19.439;166.902;18.3;61.0;1000.2;6.5;230.0;0.0;33.85
2022/11/24 17:00;19.011;150.214;18.2;63.0;1000.7;6.2;230.0;0.0;29.5
2022/11/24 18:00;18.164;95.751;17.1;64.0;1001.4;7.1;230.0;0.0;21.332
2022/11/24 19:00;16.665;34.354;16.5;65.0;1002.3;6.3;230.0;0.0;3.492
2022/11/24 20:00;16.14;9.225;16.4;64.0;1003.2;5.2;230.0;0.0;0.055
2022/11/24 21:00;16.099;9.034;16.2;66.0;1004.1;4.2;230.0;0.0;0.0
2022/11/24 22:00;15.795;9.034;15.9;68.0;1004.7;3.8;220.0;0.0;0.0
2022/11/24 23:00;15.202;9.034;15.6;62.0;1004.9;3.6;230.0;0.2;0.0
2022/11/25 00:00;15.347;6.022;15.6;62.0;1004.6;3.6;240.0;0.0;0.0
2022/11/25 01:00;15.05;9.034;15.3;59.0;1004.3;3.7;240.0;0.0;0.0
2022/11/25 02:00;14.525;9.034;15.3;56.0;1003.9;3.8;240.0;0.0;0.0
2022/11/25 03:00;14.249;9.034;15.1;58.0;1004.1;3.5;250.0;0.0;0.0
2022/11/25 04:00;14.415;8.281;15.0;57.0;1004.2;3.4;250.0;0.0;0.0
2022/11/25 05:00;14.125;9.034;14.3;57.0;1004.4;3.2;250.0;0.0;0.0
2022/11/25 06:00;14.042;22.269;14.3;59.0;1005.2;1.7;310.0;0.0;2.307
2022/11/25 07:00;15.484;81.556;15.5;56.0;1005.4;2.3;280.0;0.0;18.468
2022/11/25 08:00;19.383;181.879;16.9;49.0;1005.8;2.5;250.0;0.0;52.116
2022/11/25 09:00;23.634;382.317;16.8;53.0;1005.7;2.5;230.0;0.0;63.239
2022/11/25 10:00;26.45;489.928;18.3;49.0;1005.5;2.5;210.0;0.0;93.128
2022/11/25 11:00;30.77;849.976;18.9;45.0;1005.4;2.5;200.0;0.0;156.518
2022/11/25 12:00;30.217;925.746;18.8;42.0;1005.5;2.8;200.0;0.0;156.475
2022/11/25 13:00;29.238;908.864;21.6;35.0;1005.1;1.9;170.0;0.0;150.532
2022/11/25 14:00;30.383;1079.586;21.0;37.0;1004.7;2.1;160.0;0.0;166.464
2022/11/25 15:00;30.01;1020.697;20.8;41.0;1004.6;1.8;180.0;0.0;162.203
2022/11/25 16:00;28.796;898.89;20.4;43.0;1004.6;2.1;180.0;0.0;140.595
2022/11/25 17:00;27.733;712.632;20.2;42.0;1004.7;1.6;180.0;0.0;102.345
2022/11/25 18:00;26.791;425.875;19.5;43.0;1004.8;1.5;170.0;0.0;57.116
2022/11/25 19:00;23.137;193.373;17.8;49.0;1005.3;0.0;0.0;0.0;17.626
2022/11/25 20:00;16.361;12.87;15.5;57.0;1005.8;0.0;0.0;0.0;0.599
2022/11/25 21:00;13.918;9.034;15.2;59.0;1006.3;0.0;0.0;0.0;0.0
2022/11/25 22:00;13.173;9.034;15.0;60.0;1006.6;1.1;210.0;0.0;0.0
2022/11/25 23:00;13.159;9.034;13.0;66.0;1006.6;0.0;0.0;0.0;0.0
2022/11/26 00:00;13.477;2.258;12.9;71.0;1006.4;0.0;0.0;0.0;0.0
2022/11/26 01:00;14.622;9.034;14.8;60.0;1006.0;0.0;0.0;0.0;0.0
2022/11/26 02:00;14.111;9.034;13.0;66.0;1005.5;1.8;300.0;0.0;0.0
2022/11/26 03:00;13.546;9.034;13.3;67.0;1005.3;2.2;290.0;0.0;0.0
2022/11/26 04:00;12.337;8.281;12.8;67.0;1005.2;2.5;290.0;0.0;0.0
2022/11/26 05:00;11.862;9.034;12.8;67.0;1005.4;2.7;280.0;0.0;0.0
2022/11/26 06:00;11.862;22.077;13.7;64.0;1005.7;2.8;290.0;0.0;3.128
2022/11/26 07:00;14.31;53.359;16.0;57.0;1005.8;2.5;300.0;0.0;24.496
2022/11/26 08:00;19.941;184.564;18.0;54.0;1005.9;1.4;240.0;0.0;61.647
2022/11/26 09:00;26.671;421.832;18.9;53.0;1005.8;1.5;190.0;0.0;101.768
2022/11/26 10:00;31.363;663.143;18.9;58.0;1005.7;2.4;200.0;0.0;144.096
2022/11/26 11:00;29.376;614.804;18.2;61.0;1005.4;2.2;200.0;0.0;111.447
2022/11/26 12:00;30.121;978.688;20.7;55.0;1005.1;2.0;180.0;0.0;166.456
2022/11/26 13:00;31.736;1058.102;21.0;56.0;1004.6;2.0;160.0;0.0;166.497
2022/11/26 14:00;30.521;1072.488;21.8;51.0;1004.3;2.8;160.0;0.0;166.467
2022/11/26 15:00;30.549;1015.325;21.0;57.0;1003.8;2.7;160.0;0.0;161.189
2022/11/26 16:00;30.645;898.698;21.2;57.0;1003.8;2.3;160.0;0.0;134.301
2022/11/26 17:00;29.251;615.571;21.0;57.0;1003.8;2.1;160.0;0.0;92.536
2022/11/26 18:00;27.092;449.085;20.1;60.0;1004.0;1.9;160.0;0.0;61.936
2022/11/26 19:00;23.441;156.352;19.4;62.0;1004.2;1.2;160.0;0.0;19.79
2022/11/26 20:00;18.542;13.445;17.9;69.0;1004.6;0.0;0.0;0.0;0.775
2022/11/26 21:00;16.651;9.034;17.5;68.0;1005.1;1.2;140.0;0.0;0.0
2022/11/26 22:00;16.734;9.034;17.5;70.0;1005.3;1.3;120.0;0.0;0.0
2022/11/26 23:00;16.513;9.034;17.2;72.0;1005.0;1.2;80.0;0.0;0.0
2022/11/27 00:00;16.113;6.022;15.4;80.0;1004.5;1.6;320.0;0.0;0.0
2022/11/27 01:00;15.091;9.034;14.7;82.0;1003.8;2.0;300.0;0.0;0.0
2022/11/27 02:00;14.87;9.034;14.8;83.0;1003.3;2.0;300.0;0.0;0.0
2022/11/27 03:00;14.608;9.034;13.0;87.0;1002.8;1.4;290.0;0.0;0.0
2022/11/27 04:00;14.912;8.281;12.5;90.0;1002.6;0.0;0.0;0.0;0.0
2022/11/27 05:00;14.249;9.034;13.7;91.0;1002.6;0.0;0.0;0.0;0.0
2022/11/27 06:00;13.615;23.036;15.0;89.0;1002.8;1.3;240.0;0.0;3.391
2022/11/27 07:00;15.303;60.072;16.7;84.0;1003.0;1.3;220.0;0.0;25.729
2022/11/27 08:00;20.437;190.702;19.0;72.0;1003.3;0.0;0.0;0.0;63.727
2022/11/27 09:00;27.609;453.866;20.5;63.0;1003.1;2.0;120.0;0.0;109.363
2022/11/27 10:00;32.439;667.363;20.7;64.0;1002.9;2.7;120.0;0.0;147.874
2022/11/27 11:00;33.226;827.916;21.4;63.0;1002.6;3.0;120.0;0.0;157.869
2022/11/27 12:00;33.764;988.087;22.0;59.0;1002.0;3.5;130.0;0.0;166.472
2022/11/27 13:00;33.461;1069.228;22.3;63.0;1001.3;3.7;150.0;0.0;161.539
2022/11/27 14:00;32.936;1005.159;22.4;63.0;1000.9;3.5;140.0;0.0;161.642
2022/11/27 15:00;33.502;956.629;22.9;60.0;1000.4;3.7;130.0;0.0;156.785
2022/11/27 16:00;33.254;896.588;22.6;57.0;1000.1;4.1;120.0;0.0;137.517
2022/11/27 17:00;29.845;598.499;21.4;61.0;1000.2;4.8;120.0;0.0;70.045
